address,city,lat,long,name,province
656 Sugar Ln,Elyria,41.360467,-82.07284399999999,Backstreet Grill and Pub - Elyria,OH
1162 B Wind River Hwy,Carson,45.72895,-121.81993,Backwoods Brewing Company,WA
1945 E Co Rd 462,Wildwood,28.892994,-82.07051,Backyard Barn Winery and Microbrewery,FL
710 31st Ave S W,Minot,48.20288201,-101.3019749,Backyard Brewing Supplies,ND
440 S Jefferson St,Mason,42.57861137,-84.44322749,Bad Brewing Co.,MI
226 Standard St,Elsegundo,33.918557,-118.41438899999999,Bad Dog Ale House,CA
4358 Leary Way N W,Seattle,47.660273,-122.36577199999999,Bad Jimmys Brewing Company,WA
43 Baileys Gap Rd,Highland,41.6851,-73.99625,Bad Seed Cider,NY
4720 Eastern Ave,Cincinnati,39.11976,-84.41839,Bad Tom Smith Brewing,OH
47410 State Route 7,New Matamoras,39.469776,-81.11357,Bada Bing On The Waterfront,OH
2515 S Wabash Ave,Chicago,41.8468,-87.6251,Baderbrau,IL
4571 Vally Industrial Blvd S,Shakopee,44.79377,-93.46113000000001,Badger Hill Brewing Company,MN
990 Tony Canadeo Run,Green Bay,44.49728591,-88.0500555,Badger State Brewing Company,WI
8420 Kao Cir,Manassas,38.761629,-77.44919499999999,Badwolf Brewing Co,VA
401 Bel Marin Keys Blvd,Novato,38.07479991,-122.53821049999999,Baeltane Brewing,CA
320 N Broadway,Denver,39.721387,-104.986952,Baere Brewing Co.,CO
9415 Coppertop Loop,Bainbridge Island,47.64824,-122.52514,Bainbridge Island Brewing,WA
147 N,Swansboro,34.686778000000004,-77.119422,Bake Bottle & Brew,NC
401 W Live Oak,Austin,30.243212,-97.755549,Balcones Brewing Co.,TX
176 Hardenburgh Rd,Pinebush,41.612952,-74.298486,Baldwin Vineyards,NY
14270 Ramona Ave,Chino,33.996105,-117.706769,Ball Corporation,CA
1406 N W 53rd St,Seattle,47.66741,-122.37408400000001,Ballard Nano-brewery Beer Walk,WA
10051 Old Grove Rd,San Diego,32.898778,-117.111104,Ballast Point Brewing Co,CA
104 Albemarle St,Baltimore,39.288143700000006,-76.60359009999999,Baltimore Brewing Co,MD
1609 Frank Akers Rd,Anniston,33.621235999999996,-85.803813,Bama Budweiser of Anniston,AL
1700 Emory Folmar Blvd,Montgomery,32.41979,-86.25835699999999,Bama Budweiser of Montgomery,AL
500 E Fort Williams St,Sylacauga,33.167419,-86.24081600000001,Bama Budweiser-sylacauga,AL
32 Main St,Biddeford,43.492839700000005,-70.4526571,Banded Horn Brewery,ME
32 Main St W,Biddeford,43.493004,-70.452225,Banded Horn Brewing Co Tap Room,ME
470 Broadway,Denver,39.723577,-104.987301,Banded Oak Brewing Company,CO
114 N Cayuga St,Ithaca,42.439665000000005,-76.49902800000001,Bandwagon Brew Pub,NY
2320 Capp Rd,Saint Paul,44.97048074,-93.19252874,Bang Brewing Company,MN
450 Fremont St,Las Vegas,36.16946819,-115.14092450000001,Banger Brewing,NV
79 Rainey St,Austin,30.259259999999998,-97.73858,Banger's Sausage House Beer Garden,TX
3200 N W 23rd Ave,Pompano Beach,26.269578999999997,-80.15579,Bangin' Banjo Brewing Company,FL
233 W Monroe St,Bangor,42.313053000000004,-86.111244,Bangor Tavern Bar Grill,MI
534 Wilson St,Brewer,44.780694,-68.743036,Bangor-brewer Bowling Lanes,ME
110 W Grove St,Scranton,41.4185,-75.64399999999999,Bar At The Patch Inc The,PA
5002 Kerle St,Jacksonville,30.31127,-81.73095,Bar B's Tavern,FL
8 Mount Desest St,Bar Harbor,44.38743136,-68.20488604,Bar Harbor Brewing Company,ME
1720 Fairmount Ave,Philadelphia,39.9670525,-75.16628270000001,Bar Hygge,PA
1302 Santa Fe Dr,Tustin,33.720036,-117.83266,Bar None Inc,CA
312 W Main St,Montpelier,41.58642269,-84.61062566,Bar The,OH
215 Smith St,Sitka,57.05039,-135.30798000000001,Baranof Island Brewing Company,AK
408 S Highland Ave,Baltimore,39.287384,-76.56907,Barbara's Kitchen,MD
2601 Hyperion Ave,Los Angeles,34.105976,-118.27298799999998,Barbarella Bar,CA
263 W Whittier St,Columbus,,-83.0064074,Barcelona Restaurant & Bar,OH
610 W Grove St,Boise,43.61401953,-116.20218190000001,Bardenay,ID
2515 La Salle Ave,Waco,31.525129999999997,-97.13101,Bare Arms Brewing,TX
12804 Sandy Ct,Granger,41.759808,-86.1169,Bare Hands Brewery,IN
3535 N Main St,Soquel,36.995171,-121.954576,Bargetto Winery,CA
124 W Railroad Ave,Port Angeles,48.12107745,-123.43321409999999,Barhop Brewing & Taproom,WA
34 W Main St,Fredonia,42.439278,-79.332504,Barker Brew Company - Closed,NY
6442 Lyndale Ave S,Richfield,44.88557,-93.286904,Barkingside Company,MN
3688 Bohemian Hwy,Occidental,38.40695,-122.94773,Barley & Hops Tavern,CA
2307 Oakdale Rd,Modesto,37.675674,-120.95788300000001,Barley & Wine,CA
5473 Urbana Pike,Frederick,39.382034000000004,-77.39959,Barley and Hops Grill & Microbrewery,MD
1425 Mcculloch Blvd N,Lake Havasu City,34.472336,-114.349947,Barley Brothers Brewery,AZ
1774 Sullivan Trl,Tannersville,41.052354,-75.328249,Barley Creek Brewing Company,PA
2957 Randolph Ave,Costa Mesa,33.678548,-117.88793999999999,"Barley Forge Brewing Co, Barley Forge Brewing Co.",CA
518 W Bay Dr,Largo,27.916933,-82.79414,Barley Mow Brewing Company,FL
467 N High St,Columbus,39.97189131,-83.00277677,Barley's Brewing Company Ale House #1,OH
2850 El Cajon Blvd,San Diego,32.755536,-117.132484,Barn Inc,CA
207 S Bridge St,Grand Ledge,42.753908,-84.745222,Barn Tavern The,MI
250 N First St,Burbank,34.1811248,-118.3117837,Barney's Beanery,CA
13840 Barnhouse Pl,Leesburg,39.232017,-77.55159599999999,Barnhouse Brewery,VA
122 E Jefferson St,Spring Green,43.176759999999994,-90.06795799999999,Baron Brooks,WI
724 Prospect Ave,Cleveland,41.4987,-81.68751999999999,Barons of Cleveland,OH
2575 Pioneer Ave,Vista,33.148506,-117.22093999999998,Barrel Harbor Brewing,CA
1785 Fulton St,San Francisco,37.77584073,-122.4460852,Barrel Head Brewhouse,CA
495 Cooperative Way,Arrington,37.710392,-78.9423,Barrel House Brewery Tasting Room,VA
743 Portland Rd,Saco,43.52367856,-70.42754612,Barreled Souls Brewing,ME
600 12th St,Golden,39.75654,-105.21914,"Barrels & Bottles, Barrels Bottles",CO
620 Mcmurray Rd,Buellton,34.61986442,-120.1878986,Barrelworks,CA
3595 Lawson Blvd Unit E,Oceanside,40.621763,-73.650071,Barrier Brewing Co,NY
1213 W Railroad Ave,Spokane,47.655502,-117.43033,Barrister Winery,WA
2976 Us Highway 63,Barronett,45.6365,-91.99258,Barronett Bar & Grill,WI
2901 Old Milton Hwy,Walla Walla,46.017909,-118.399153,Basel Cellars Estate Winery,WA
2436 Morrison Ln,Fairfield,38.267984000000006,-122.116616,Bask Cellars,CA
1461 Chambers Rd,Mcdonough,33.4567728,-84.23178243,Basshole HQ,GA
5451 State Route 654,Williamsport,41.189558,-77.132879,Bastress Mountain Winery,PA
601 Chestnut St,Bastrop,30.10971492,-97.32107055,Bastrop Brewhouse,TX
18543 Yorba Linda Blvd 241,Yorbalinda,33.889863,-117.80998999999998,Batch Craft Soda,CA
803 E Nash St,Springhope,35.951954,-78.099661,Batchelor's Tavern,NC
163 Central Park Sq,Los Alamos,35.883765999999994,-106.30005,Bathtub Row Brewing Co-op,NM
3597 E Buckatabon Rd,Conover,46.021815000000004,-89.311013,Bauer's Dam Resort,WI
33 Canada St,Lake George,43.418446,-73.71384877,"Bavarian House Restaurant, Adirondack Pub & Brewery",NY
130 Mill St,Lewiston,44.09539868,-70.21943808,Baxter Brewing Company,ME
1212 1st St,Tillamook,45.45825,-123.85183899999998,Bay Ocean Beer & Wine Co,OR
80 Mallory Ave,Jersey City,40.716390000000004,-74.091054,Bay Side Tavern,NJ
1108 Taft St,Rockville,39.093564,-77.134929,Baying Hound Aleworks,MD
19507 W Catawba Ave,Cornelius,35.480053000000005,-80.89114000000001,Bayne Brewing Company,NC
1106 Bushville Hwy,Arnaudville,30.39082,-91.92409,Bayou Teche Brewing,LA
636 E Main St,Louisville,38.256665000000005,-85.758944,Bbc Beer Co & Tap Room,KY
4019 Kennett Pike,Greenville,39.780342,-75.59879000000001,Bbc Tavern and Grill,DE
600 S Court St,Montgomery,32.369619,-86.308933,B-dry Waterproofing,AL
1000 Great Hwy,Sanfrancisco,37.769385,-122.510549,"Beach Chalet Brewery Restaurant, Beach Chalet Brewery & Restaurant",CA
7631 Woodwind Doctor B,Huntingtonbeach,33.704504,-117.995402,Beach City Brewery,CA
803 Main St,Belmar,40.18124463,-74.02521257,Beach Haus Brewery,NJ
210 E 3rd St,Long Beach,33.76998608,-118.1910281,"Beachwood Bbq & Brewing, Michael's Pizzeria",CA
5609 Rainier Ave S,Seattle,47.551632,-122.27791200000001,Beacon Pub,WA
27110 218th Ave S E,Maple Valley,47.358985,-122.05063500000001,Bear Creek Brewing Co (reported Closed),WA
2515 State Highway 28,Oneonta,42.521057,-74.991045,Bear Pond Winery,NY
17455 Bear Valley Rd,Hesperia,34.470971,-117.28263500000001,Bear Valley Hydroponics,CA
2800 Lafayette Rd,Portsmouth,43.029187,-70.790072,Beara Irish Brewing Co,NH
101 Van Buren St,Nashville,36.1813,-86.7863,Bearded Iris Brewing,TN
207 A Howard St,Petoskey,45.3756057,-84.95519131,Beards Brewery,MI
4605 E Palmer Wasilla Hwy,Wasilla,61.58523,-149.3367,Bearpaw River Brewing Company,AK
68 E Perry St,Tiffin,41.115801,-83.177398,Bear's Den,OH
4531 N Campbell Ave Chicago Il 60625,Chicago,41.96405915,-87.69358109,Beatty Brewing,IL
210 Camino Oruga,Napa,38.22683,-122.253749,Beau Vigne,CA
104 E Orgain Ave,Wibaux,46.987133,-104.18835,Beaver Creek Brewery,MT
216 6th Ave S,Saint Cloud,45.55851,-94.15739,Beaver Island Brewery,MN
36225 Main Rd,Cutchogue,41.029075,-72.468773,Bedell Cellars,NY
1201 S Bedford Ave,Evansville,37.960229999999996,-87.55036,Bedford Tavern,IN
416 E Walnut St,Des Moines,41.5886421,-93.61164201,Beechwood Lounge,IA
57 Under Ridge Rd,Conneaut,41.912174,-80.568634,"Beef& Beer, Beef Beer",OH
4393 S Broadway,Englewood,39.636941,-104.98806599999999,Beer & Wine At Home Inc,CO
1040 N 4th St,San Jose,37.357555,-121.902005,Beer & Wine Makers of America,CA
435 Doylestown Pike,Montgomeryville,40.229976,-75.237379,Beer & Wine Mill Realty Lp,PA
310 Cascade Galleria,Newcastle,40.999531,-80.34863,Beer 4 Less,PA
1294 Roswell Rd,Marietta,33.950094,-84.514404,Beer Barrel,GA
19 Fonda Ave,Oneonta,42.446884000000004,-75.07493000000001,Beer Barrell,NY
371 Windsor River Rd,Windsor,38.547404,-122.81615,Beer Belly Fermentation Supply,CA
107 Larrimore Ln,Danville,37.64727,-84.77145,Beer Engine,KY
2147 Riverchase,Birmingham,33.364311,-86.784886,Beer Engineers,AL
201 Waters Pl,Culpeper,38.47193,-77.99439,Beer Hound Brewery,VA
49 E Maple Ave,Suffern,41.1128,-74.151767,Beer Marketer's,NY
444 Chicago Ridge Mall,Chicago Ridge,41.716231,-87.783517,Beer Stuff,IL
65 Glen Rd Pmb 281,Garner,35.607174,-78.56692,Beer Time Brew Tours - Closed,NC
937 S E 12th Ave,Ontario,44.01506,-116.953861,Beer Valley Brewing Co,OR
22 Bayview Ave,Stonington,41.33808835,-71.89854659999999,"Beer'd Brewing Co, Beer' D Brewing Co",CT
211 W Monroe St,Phoenix,33.450221,-112.07688999999999,Beers Enterprises Inc,AZ
1800 W Cuyler,Chicago,41.95516,-87.67439,Begyle Brewing,IL
4223 30th St,San Diego,32.754603,-117.130007,Belching Beaver North Park,CA
463 Bell Mountain Rd,Fredericksburg,30.426615999999996,-98.73347,Bell Mountain Vineyards,TX
6264 E Us Highway 290,Fredericksburg,30.223297,-98.735434,Bell Mountain Wine Tasting Rm,TX
1900 Nw Expy,Oklahoma City,35.52241256,-97.54580925,Belle Isle Restaurant & Brewery,OK
1 Bellepoint Pl,Fort Smith,35.391,-94.4293,Belle Point Beverages Inc,AR
3605 Old Capitol Trl,Wilmington,39.730204,-75.6332,Bellefonte Brewing Company,DE
8938 Krum Ave,Galesburg,42.285070000000005,-85.45385,Bell's Brewery,MI
355 E Kalamazoo Ave,Kalamazoo,42.295115700000004,-85.57878613,"Bell's Eccentric Cafe & General Store, Bell's Backroom",MI
7258 E Main St,Purcellville,39.13770676,-77.70395073,Belly Love,VA
25 39TH Pl 25,Longbeach,33.75965,-118.148026,Belmont Brewing Company,CA
13490 Cedar Run Rd,Culpeper,38.37293,-77.99258,Belmont Farm Distillery,VA
1362 N W Fort Clatsop St,Bend,44.062444,-121.3552,Below Grade Brewing,OR
220 Holmes Ave N E,Huntsville,34.733165,-86.58566400000001,Below The Radar,AL
226 Holmes Ave N E,Huntsville,34.733027,-86.585454,Below The Radar-corporate Ofc,AL
Glenwood Ave,Raleigh,35.860874,-78.70953,Beltline Brew Tours,NC
2701 Thunderhawk Ct,Dayton,39.832034,-84.18318000000001,Belton Foods Inc,OH
22620 Davis Dr,Sterling,38.992213,-77.417007,Beltway Brew Co,VA
824 Addingham Ave,Drexel Hill,39.949768,-75.31695500000001,Beltz Brewing Co,PA
401 Beltrami Ave N W,Bemidji,47.4716632,-94.88143824,Bemidji Brewing,MN
6190 Fairmount Ave,San Diego,32.787495,-117.101652,Benchmark Brewing Co,CA
750 N W Lava Rd,Bend,44.057957,-121.311325,Bend Ale Trail,OR
4 Stafford Rd,Tiverton,41.663740000000004,-71.15356,Benjamin's Sports Pub,RI
156 Highland Ave,Marlboro,41.592876000000004,-73.981211,Benmarl Wine Co,NY
8100 Country Trl,Raleigh,35.8848,-78.7367,Ben's Place,NC
2500 S 6th Ave,Tucson,32.19242,-110.968373,Ben's United Market & Discount,AZ
6059 Maple St,Omaha,41.28478878,-96.00647056,Benson Brewery,NE
1744 Terrace Dr,Roseville,45.02449177,-93.17391093,Bent Brewstillery,MN
1972 Bent Hill Rd,Braintree,43.985657,-72.72066,Bent Hill Brewery,VT
1912 W Michigan St,Duluth,46.768353000000005,-92.121346,Bent Paddle Brewing Company,MN
5301 Winthrop Ave,Indianapolis,39.84925718,-86.14154048,Bent Rail Brewery & Pub,IN
1000 S E 5th St,Bentonville,36.367101,-94.198234,Bentonville Brewing Co,AR
1017 2nd Ave S E,Cascade,42.301390000000005,-91.00053,Bent-rim The,IA
1883 London Ranch Rd,Glenellen,38.363129,-122.533523,Benziger Family Winery,CA
4169 Peppers Bridge Rd,Wallawalla,46.00598,-118.38330500000001,Beresan Winery,WA
17343 Cherry Rd,Lodi,38.137946,-121.210797,Berghold Vineyards,CA
5 Lawrence St,Carteret,40.606665,-74.269621,Berje Inc,NJ
91 Sugar Hollow Road Mountainside Plz,Berkeley Springs,39.60423,-78.23751999999999,Berkeley Springs Brewing Co,WV
12 Railroad St,S Deerfield,42.477737,-72.6104,Berkshire Brewing Co Inc,MA
2881 Poplar Ave,Memphis,35.133863,-89.965039,Bernoulli Brew Werks,TN
450 8th St,Berthoud,40.30422355,-105.0848937,Berthoud Brewing Co.,CO
101 S Andrews St,Salmon,45.17504885,-113.8933325,Bertrams Brewery,ID
2037 Centre Ave,Pittsburgh,40.444297,-79.979212,Berts Ftk Inc,PA
328 W,Berwick,41.05210535,-76.23796843,Berwick Brewing Company,PA
15 Orchard Park Rd,Madison,41.283120000000004,-72.62814,Best Valley Wines Connecticut,CT
8015 Wisconsin Ave,Bethesda,38.990916999999996,-77.09562,Bethesda Beer & Wine,MD
736 Saint Andrews Rd,Columbia,34.044292,-81.121593,Bet-mar Liquid Hobby Shop,SC
1550 Parkside Dr,Walnutcreek,37.911885,-122.066699,Better Brands Int,CA
1527 W 13th St,Upland,34.110524,-117.679419,Better Energy Ideas,CA
907 N Goldenrod Rd,Orlando,28.5552,-81.28590799999999,Betty's Laughing Horse Tavern,FL
10033 S Western Ave,Chicago,41.711001,-87.681586,Bev Art Brewer and Wine Maker,IL
2603 Hickory Tree Rd,Mesquite,32.7339,-96.62255400000001,Beverage Corner,TX
8275 N Crescent Blvd,Pennsauken,39.97961,-75.032454,Beverage Distribution Ctr Inc,NJ
209 E Leffel Ln,Springfield,39.89412,-83.80941999999999,Beverage Dock,OH
9642 Hollock St,Houston,29.63782,-95.24504,Beverage Equipment Supply Co,TX
13651 Danielson Pwy,San Diego,32.918476,-117.13824,Beverage Factory,CA
1845 Piner Rd D,Santa Rosa,38.46847,-122.746609,Beverage People,CA
2250 Highway 60,Miami,33.4177,-110.8252,Beverage Place,AZ
1 East St,Winooski,44.491766,-73.18185600000001,Beverage Warehouse,VT
3555 Murphy Rd,Richardson,32.999837,-96.613945,Beverage Zone,TX
4747 Lake Forest Dr,Cincinnati,39.252998,-84.37867,Beverages Holdings Llc,OH
103 S Mills Rd,Ventura,34.272332,-119.24761299999999,Bevmo,CA
2300 S 37th St,Tacoma,47.22295846,-122.4680518,Bevmo!,WA
129 Spring St,Belgium,43.49758,-87.83575400000001,Bic's Place,WI
1643 S State St,Ann Arbor,42.25855095,-83.74006603,Biercamp Artisan Sausage & Jerky,MI
3723 W 12th St,Erie,42.092265999999995,-80.165522,Bierhaus International Inc,PA
121 E Midland Ave,Woodland Park,38.99414,-105.0519,Bierwerks Brewery,CO
808 43rd Rd,Long Island City,40.75221,-73.950806,Big Alice Brewing,NY
115 S Main St,Brewer,44.792057,-68.768204,Big Apple / Irving,ME
25535 Main St,Nisswa,46.521538,-94.28698,Big Axe Brewing,MN
4517 N Oakland Ave (btwn Kensington & Glendale),Shorewood,43.098663,-87.88747,Big Bay Brewing Co,WI
1800 University Dr,Coral Springs,26.253456,-80.25342107,Big Bear Brewing Co,FL
1800 N University Dr,Coral Springs,26.253456,-80.25342107,Big Bear Brewing Co.,FL
2707 W Eisenhower Blvd,Loveland,40.4077239,-105.1144095,Big Beaver Brewing Co,CO
33 W Church St,Orlando,28.540329999999997,-81.3798,Big Belly Brewery,FL
3401 W Highway 90,Alpine,30.346375,-103.70357,Big Bend Brewing Company,TX
266 Jefferson St,Lexington,38.05467,-84.49865,Big Blue Pedaler,KY
1249 Wicker Dr,Raleigh,35.80971744,-78.61720027,Big Boss Brewing Company,NC
550 S Wisconsin Ave,Gaylord,45.022363,-84.682474,Big Buck Brewery & Steakhouse,MI
1511 N Nellis Blvd,Las Vegas,36.187186,-115.062299,Big Dog's,NV
4543 N Rancho Dr,Las Vegas,36.242591499999996,-115.2357314,Big Dog's Draft House,NV
5030 208th St S W,Lynnwood,47.810047999999995,-122.30174199999999,Big E Ales,WA
6204 W State St,Wauwatosa,43.044613,-87.99027,"Big Head Brewing Co, Big Head Brewing Company",WI
1051 Millerville Rd,Baton Rouge,30.451079999999997,-91.02454,Big Heads Tavern,LA
977 Butternut Ave,Holland,42.826935,-86.13541,Big Lake Brewery,MI
977 Butternut Dr,Holland,42.828171000000005,-86.135184,Big Lake Brewing Llc,MI
2378 N 12th St,Milwaukee,43.060751,-87.926817,Big Larry's,WI
135 Salem Ave,Roanoke,37.27267,-79.94397,Big Lick Brewing Company,VA
1430 N 7th St,Murphysboro,37.782339,-89.332116,Big Muddy Brewing,IL
216 E 9th Ave,N Kansas City,39.125948799999996,-94.57801579999999,Big Rip Brewing Company,MO
111 Broadway (at 2nd Ave N),Nashville,36.16192509,-86.7748912,Big River Grille & Brewing Works,TN
222 Broad St,Chattanooga,35.05395,-85.310333,Big River Grille & Brewing Works - Chattanooga,TN
13802 Embassy Row,San Antonio,29.56576794,-98.48515749,Big Sam's Grill & Bar,TX
5417 Trumpeter Way,Missoula,46.92198,-114.07243000000001,Big Sky Brewing,MT
5417 Trumpeter Wayste A,Missoula,46.922331,-114.07283400000001,Big Sky Brewing Co,MT
198 Match Factory Pl,Bellefonte,40.908302,-77.78249,Big Spring Spirits,PA
Undefined 4th Ave And F St,Anchorage,61.21855,-149.8935,Big Swig Tours,AK
113 W Shepherd Ave,Lufkin,31.338263,-94.72977,Big Thicket Brewery,TX
4133 University Way N E,Seattle,47.65785,-122.31358,Big Time Brewery,WA
4133 N E University Way (btwn 42nd & 41st),Seattle,47.65784888,-122.313433,Big Time Brewery & Alehouse,WA
1296 Battlefield Blvd S,Chesapeake,36.678665,-76.22847,Big Ugly Brewing,VA
473 Bigelow Hill Rd,Skowhegan,44.720917,-69.729866,Bigelow Brewing Company,ME
1217 River Dr,Watertown,43.18205905,-88.72780002,Bigg's Bar & Grill,WI
5001 S Washington St,Tacoma,47.211444,-122.484655,Bighorn Brewery Warehouse,WA
717 Trudeau Dr,Metairie,29.984546,-90.221564,Big's Trudeau Tavern,LA
6202 S Westnedge Ave,Portage,42.22739123,-85.59006482,Bilbo's Pizza In A Pan,MI
3848 S Orlando Dr,Sanford,28.755571000000003,-81.287988,Billabong's,FL
1038 7th Ave,Marion,42.03332,-91.59878499999999,Bill's Drinking Establishment - Closed,IA
2694 Nottingham Way (quakerbridge Rd),Trenton,40.23667169,-74.68847573,Bill's Olde Tavern,NJ
2715 Burbank Ave,Middletown,39.495644,-84.38126,Bill's Open Door Cafe,OH
2119 Jackson Ave,Point Pleasant,38.86235215,-82.12759847,Bill's Place,WV
188 N Hemlock St,Cannon Beach,45.898053000000004,-123.9609646,Bill's Tavern Brew House,OR
4128 W Clearwater Ave,Kennewick,46.21287,-119.17702,Billy's Bull Pen Tavern,WA
1 N Pack Sq,Asheville,35.595155,-82.552171,Biltmore Estate,NC
4082 E Primrose Ln,Post Falls,47.71412181,-116.8953037,Biplane Brewing Company,ID
10529 Bird River Rd,Middle River,39.36703,-76.41223000000001,Bird River Inn,MD
1015 Kendall St,Horseheads,42.157677,-76.834,Birdland Brewing Co,NY
W Madison,Madison,43.077248,-89.38755,Bird's Basement Brewery,WI
1016 N Davidson St,Charlotte,35.23090070000001,-80.82644956,Birdsong Brewing Co.,NC
9400 Rd 36,Madera,36.885872,-119.895653,Birdstone Winery,CA
4600 E Lake Blvd,Birmingham,33.560416,-86.767746,Birmingham Coca-cola Bottling,AL
200 5th Ave,New York,40.74203393,-73.98993663,Birreria At Eataly,NY
326 N 4th Ave,Tucson,32.22524,-110.96556000000001,Bison Witches Bar & Deli,AZ
505 N Sycamore St,Rosehill,34.830538,-78.02431,Bistro At Duplin Winery,NC
700 Washington Ave,Brooklyn,40.677099,-73.963803,Bitter & Esters,NY
604 Broadway St,Rock Springs,41.586839000000005,-109.21796699999999,Bitter Creek Brewing,WY
607 Mount Rushmore Rd,Custer,43.762768,-103.61827,Bitter Esters Brewhouse,SD
5258 E Second St,Long Beach,33.759741,-118.133719,Bj's,CA
17615 Castleton Saint (at Hanover Dr),City Of Industry,33.99442318,-117.91918770000001,Bj's Restaurant & Brewery,CA
101 N Brand Blvd (at Broadway),Glendale,34.1465157,-118.25514340000001,Bj's Restaurant & Brewhouse,CA
201 E Interstate 20,Arlington,32.67922647,-97.11079359,"Bj's Restaurant and Brewhouse - Arlington, Bj's Restaurant and Brewhouse",TX
6622 E Superstition Springs Blvd,Mesa,33.3848762,-111.69081990000001,"Bj's Restaurant and Brewhouse - Mesa, Bj's Restaurant and Brewhouse",AZ
9748 W Northern Ave,Peoria,33.55188787,-112.2692388,"Bj's Restaurant and Brewhouse, Bj's Restaraunt Brewhouse",AZ
